Date,Booking_status,level_3,level_4,level_5,level_6,JourneyDate,BookingStatus,TrainNo,ClassOfTravel,ChartingStatus
2018-06-21,TQWL,86	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-21,TQWL,42	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-20,TQWL,6	12864	2A	CNF,A1,16,0,0,0,0.0,0,0.0
2018-06-22,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-21,TQWL,90	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-21,TQWL,2	12864	SL	CNF,S7,22,0,0,0,0.0,0,0.0
2018-06-22,TQWL,60	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-22,TQWL,77	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-22,TQWL,72	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-22,TQWL,23	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-22,TQWL,91	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-23,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-22,TQWL,25	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-22,TQWL,74	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-23,TQWL,47	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-22,TQWL,100	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-23,TQWL,2	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-23,TQWL,55	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-24,TQWL,1	12864	2A	CNF,A1,4,0,0,0,0.0,0,0.0
2018-06-26,TQWL,2	12864	SL	TQWL,0,1,0,0,0,0.0,0,0.0
2018-06-25,TQWL,6	12864	SL	CNF,S8,10,0,0,0,0.0,0,0.0
2018-05-06,TQWL,4	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,35	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,20	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,54	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,52	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-08,TQWL,7	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-07,TQWL,53	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-07,TQWL,33	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-07,TQWL,47	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-07,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-07,TQWL,55	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-07,TQWL,59	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-08,TQWL,7	12864	3A	CNF,B1,28,0,0,0,0.0,0,0.0
2018-05-07,TQWL,61	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-07,TQWL,54	12864	SL	TQWL,0,31,0,0,0,0.0,0,0.0
2018-05-10,TQWL,12	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-10,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-10,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-10,TQWL,29	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,14	12864	SL	CNF,S12,48,0,0,0,0.0,0,0.0
2018-05-11,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-10,TQWL,11	12864	SL	CNF,S4,14,0,0,0,0.0,0,0.0
2018-05-10,TQWL,10	12864	SL	CNF,S4,13,0,0,0,0.0,0,0.0
2018-05-11,TQWL,8	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,52	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,13	12864	SL	CNF,S7,34,0,0,0,0.0,0,0.0
2018-05-11,TQWL,95	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,27	12864	SL	TQWL,0,10,0,0,0,0.0,0,0.0
2018-05-11,TQWL,55	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,21	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-13,TQWL,9	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-12,TQWL,44	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-13,TQWL,32	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,112	12864	SL	TQWL,0,57,0,0,0,0.0,0,0.0
2018-05-11,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-11,TQWL,117	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-12,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-12,TQWL,27	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-14,TQWL,1	12864	3A	CNF,B1,25,0,0,0,0.0,0,0.0
2018-05-13,TQWL,2	12864	SL	CNF,S13,2,0,0,0,0.0,0,0.0
2018-05-13,TQWL,34	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-13,TQWL,40	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-13,TQWL,12	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-14,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-13,TQWL,10	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-13,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-14,TQWL,7	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-15,TQWL,3	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-13,TQWL,3	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-15,TQWL,1	12864	SL	CNF,S10,57,0,0,0,0.0,0,0.0
2018-05-14,TQWL,8	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-15,TQWL,3	12864	3A	CNF,B1,4,0,0,0,0.0,0,0.0
2018-05-15,TQWL,9	12864	3A	CNF,B2,14,0,0,0,0.0,0,0.0
2018-06-26,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-26,TQWL,3	12864	3A	CNF,B3,11,0,0,0,0.0,0,0.0
2018-06-26,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-27,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-27,TQWL,53	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-26,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-27,TQWL,2	12864	3A	CNF,B2,1,0,0,0,0.0,0,0.0
2018-06-28,TQWL,6	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-28,TQWL,39	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-28,TQWL,35	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-28,TQWL,52	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-29,TQWL,1	12864	3A	CNF,B1,26,0,0,0,0.0,0,0.0
2018-06-28,TQWL,12	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-29,TQWL,2	12864	2A	CNF,A1,24,0,0,0,0.0,0,0.0
2018-06-30,TQWL,40	12864	SL	CNF,S1,57,0,0,0,0.0,0,0.0
2018-06-30,TQWL,47	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-30,TQWL,53	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-30,TQWL,60	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-30,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-29,TQWL,36	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-29,TQWL,27	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-07-01,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-30,TQWL,6	12864	SL	CNF,S11,25,0,0,0,0.0,0,0.0
2018-06-30,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-07-02,TQWL,5	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-07-02,TQWL,56	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-07-02,TQWL,54	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-07-01,TQWL,1	12864	SL	CNF,S6,3,0,0,0,0.0,0,0.0
2018-07-03,TQWL,2	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-07-03,TQWL,19	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-07-02,TQWL,21	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-07-03,TQWL,9	12864	SL	TQWL,0,4,0,0,0,0.0,0,0.0
2016-12-03,W/L,0,"15,TQ	*12864	",3A	B1,0,",",19,0.0,0,0.0
2016-12-03,W/L,0,0,"6,TQ	*12864	",3A	B2,0,",",0.0,8,0.0
2016-12-04,W/L,0,"41,TQ	*12864	",SL	W/L,0,0,13,0.0,0,0.0
2016-12-06,W/L,0,0,"4,TQ	*12864	",3A	B1,0,",",12.0,0,0.0
2016-12-08,W/L,0,"17,TQ	*12864	",3A	B2,0,",",11,0.0,0,0.0
2017-03-05,W/L,0,0,"3,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-03-04,W/L,0,"42,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-05,W/L,0,"28,TQ	*12864	",3A	W/L,0,0,0,2.0,0,0.0
2017-03-05,W/L,0,"32,TQ	*12864	",SL	W/L,0,0,21,0.0,0,0.0
2017-03-05,W/L,0,"27,TQ	*12864	",SL	W/L,0,0,19,0.0,0,0.0
2017-03-05,W/L,0,"13,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-05,W/L,0,0,"3,TQ	*12864	",3A	B3,0,",",0.0,5,0.0
2017-03-06,W/L,0,0,"8,TQ	*12864	",3A	W/L,0,0,0.0,2,0.0
2017-03-06,W/L,0,"61,TQ	*12864	",SL	W/L,0,0,25,0.0,0,0.0
2017-03-07,W/L,0,0,"3,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-06,W/L,0,"80,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-06,W/L,0,"42,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-06,W/L,0,0,"7,TQ	*12864	",SL	W/L,0,0,0.0,4,0.0
2017-03-06,W/L,0,0,"9,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-03-06,W/L,0,"10,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-03-06,W/L,0,"55,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-07,W/L,0,"60,TQ	*12864	",SL	W/L,0,0,32,0.0,0,0.0
2017-03-06,W/L,"101,TQ	*12864	",SL	S3,0,",",23,0,0.0,0,0.0
2017-03-08,W/L,0,"27,TQ	*12864	",SL	W/L,0,0,11,0.0,0,0.0
2017-03-08,W/L,0,"43,TQ	*12864	",SL	W/L,0,0,18,0.0,0,0.0
2017-03-08,W/L,0,"37,TQ	*12864	",SL	W/L,0,0,12,0.0,0,0.0
2017-03-08,W/L,0,"86,TQ	*12864	",SL	W/L,0,0,32,0.0,0,0.0
2017-03-08,W/L,0,"61,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-07,W/L,0,"21,TQ	*12864	",SL	W/L,0,0,0,8.0,0,0.0
2017-03-08,W/L,0,"14,TQ	*12864	",SL	S3,0,",",33,0.0,0,0.0
2017-03-08,W/L,0,"27,TQ	*12864	",3A	B2,0,",",36,0.0,0,0.0
2017-03-08,W/L,0,0,"6,TQ	*12864	",SL	S4,0,",",15.0,0,0.0
2017-03-09,W/L,0,0,"1,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-08,W/L,0,"42,TQ	*12864	",3A	W/L,0,0,0,6.0,0,0.0
2017-03-08,W/L,0,"43,TQ	*12864	",3A	W/L,0,0,0,7.0,0,0.0
2017-03-09,W/L,0,0,"6,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-03-09,W/L,0,"90,TQ	*12864	",SL	S11,",",25,0,0.0,0,0.0
2017-03-08,W/L,0,"98,TQ	*12864	",SL	W/L,0,0,39,0.0,0,0.0
2017-03-09,W/L,0,"35,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-09,W/L,0,"11,TQ	*12864	",SL	W/L,0,0,0,8.0,0,0.0
2017-03-09,W/L,0,"21,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-10,W/L,0,0,"9,TQ	*12864	",SL	W/L,0,0,0.0,6,0.0
2017-03-09,W/L,0,"81,TQ	*12864	",SL	W/L,0,0,50,0.0,0,0.0
2017-03-10,W/L,0,"11,TQ	*12864	",SL	S11,",",0,1,0.0,0,0.0
2017-03-09,W/L,0,0,"2,TQ	*12864	",SL	W/L,0,0,0.0,1,0.0
2017-03-09,W/L,0,"29,TQ	*12864	",SL	W/L,0,0,16,0.0,0,0.0
2017-03-10,W/L,0,"18,TQ	*12864	",3A	B2,0,",",53,0.0,0,0.0
2017-03-11,W/L,0,0,"1,TQ	*12864	",2A	WL,0,0,0.0,0,0.0
2017-03-11,W/L,0,"39,TQ	*12864	",SL	W/L,0,0,18,0.0,0,0.0
2017-03-11,W/L,0,"72,TQ	*12864	",SL	W/L,0,0,37,0.0,0,0.0
2017-03-11,W/L,0,0,"6,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-11,W/L,0,0,"7,TQ	*12864	",SL	W/L,0,0,0.0,6,0.0
2017-03-12,W/L,0,0,"1,TQ	*12864	",3A	W/L,0,0,0.0,1,0.0
2017-03-11,W/L,0,0,"3,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-03-11,W/L,0,"10,TQ	*12864	",SL	S7,0,",",29,0.0,0,0.0
2017-03-12,W/L,0,"22,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-13,W/L,0,0,"4,TQ	*12864	",SL	W/L,0,0,0.0,3,0.0
2017-03-12,W/L,0,"39,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-12,W/L,0,0,"8,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-12,W/L,0,"12,TQ	*12864	",SL	W/L,0,0,0,7.0,0,0.0
2017-03-12,W/L,0,"67,TQ	*12864	",SL	W/L,0,0,27,0.0,0,0.0
2017-03-13,W/L,0,0,"9,TQ	*12864	",3A	B2,0,",",16.0,0,0.0
2017-03-13,W/L,0,"31,TQ	*12864	",SL	W/L,0,0,12,0.0,0,0.0
2017-03-13,W/L,0,"23,TQ	*12864	",SL	W/L,0,0,15,0.0,0,0.0
2017-03-13,W/L,0,"59,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-14,W/L,0,"13,TQ	*12864	",3A	B2,0,",",16,0.0,0,0.0
2017-03-14,W/L,0,"20,TQ	*12864	",3A	B2,0,",",26,0.0,0,0.0
2017-03-15,W/L,0,0,"3,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-14,W/L,0,"41,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-14,W/L,0,"40,TQ	*12864	",SL	S7,0,",",26,0.0,0,0.0
2017-03-15,W/L,0,"58,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-15,W/L,0,"36,TQ	*12864	",SL	W/L,0,0,22,0.0,0,0.0
2017-03-14,W/L,0,0,"8,TQ	*12864	",3A	B3,0,",",0.0,5,0.0
2017-03-15,W/L,0,"10,TQ	*12864	",SL	S11,",",20,0,0.0,0,0.0
2017-03-15,W/L,0,"17,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-03-15,W/L,0,0,"8,TQ	*12864	",SL	W/L,0,0,0.0,4,0.0
2017-03-15,W/L,0,0,"6,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-03-17,W/L,0,0,"2,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-03-16,W/L,0,"45,TQ	*12864	",SL	S5,0,",",0,9.0,0,0.0
2017-03-17,W/L,0,"43,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-17,W/L,0,"47,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-17,W/L,0,"83,TQ	*12864	",SL	W/L,0,0,31,0.0,0,0.0
2017-03-18,W/L,0,"15,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-17,W/L,0,0,"6,TQ	*12864	",SL	W/L,0,0,0.0,4,0.0
2017-03-17,W/L,0,"42,TQ	*12864	",SL	W/L,0,0,10,0.0,0,0.0
2017-03-17,W/L,0,"44,TQ	*12864	",SL	W/L,0,0,11,0.0,0,0.0
2017-03-17,W/L,0,0,"5,TQ	*12864	",SL	W/L,0,0,0.0,1,0.0
2017-03-19,W/L,0,0,"7,TQ	*12864	",3A	B1,0,",",59.0,0,0.0
2017-03-20,W/L,0,0,"2,TQ	*12864	",SL	W/L,0,0,0.0,1,0.0
2017-03-19,W/L,0,"17,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-19,W/L,0,"36,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-19,W/L,0,0,"4,TQ	*12864	",SL	W/L,0,0,0.0,3,0.0
2017-03-20,W/L,0,0,"3,TQ	*12864	",SL	S4,0,",",19.0,0,0.0
2017-03-19,W/L,0,0,"3,TQ	*12864	",2A	WL,0,0,0.0,0,0.0
2017-03-19,W/L,0,"38,TQ	*12864	",SL	W/L,0,0,22,0.0,0,0.0
2017-03-20,W/L,0,0,"1,TQ	*12864	",SL	S7,0,",",31.0,0,0.0
2017-03-20,W/L,0,"39,TQ	*12864	",SL	S7,0,",",26,0.0,0,0.0
2017-03-20,W/L,0,0,"5,TQ	*12864	",SL	W/L,0,0,0.0,1,0.0
2017-03-21,W/L,0,0,"9,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-03-20,W/L,0,"27,TQ	*12864	",SL	W/L,0,0,11,0.0,0,0.0
2017-03-21,W/L,0,"11,TQ	*12864	",SL	S5,0,",",64,0.0,0,0.0
2017-03-21,W/L,0,0,"1,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-03-21,W/L,0,"19,TQ	*12864	",3A	B2,0,",",30,0.0,0,0.0
2017-03-22,W/L,0,"59,TQ	*12864	",SL	W/L,0,0,22,0.0,0,0.0
2017-03-22,W/L,0,0,"2,TQ	*12864	",SL	S11,",",30,0.0,0,0.0
2017-03-22,W/L,0,"25,TQ	*12864	",SL	W/L,0,0,0,4.0,0,0.0
2017-03-22,W/L,0,"60,TQ	*12864	",SL	W/L,0,0,23,0.0,0,0.0
2017-03-23,W/L,0,0,"5,TQ	*12864	",3A	B2,0,",",0.0,5,0.0
2017-03-22,W/L,0,0,"3,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-03-23,W/L,0,0,"1,TQ	*12864	",SL	W/L,0,0,0.0,1,0.0
2017-03-23,W/L,0,"57,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-24,W/L,0,0,"9,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-23,W/L,0,0,"2,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-03-24,W/L,0,"12,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-03-24,W/L,0,"39,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-24,W/L,0,"20,TQ	*12864	",SL	S5,0,",",28,0.0,0,0.0
2017-03-24,W/L,0,"75,TQ	*12864	",SL	W/L,0,0,35,0.0,0,0.0
2017-03-24,W/L,0,0,"5,TQ	*12864	",3A	W/L,0,0,0.0,3,0.0
2017-03-24,W/L,0,"52,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-24,W/L,0,0,"4,TQ	*12864	",SL	W/L,0,0,0.0,3,0.0
2017-03-24,W/L,0,"22,TQ	*12864	",SL	S12,",",16,0,0.0,0,0.0
2017-03-24,W/L,0,"14,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-03-25,W/L,0,"13,TQ	*12864	",3A	W/L,0,0,0,1.0,0,0.0
2017-03-24,W/L,0,0,"7,TQ	*12864	",SL	S12,",",0,7.0,0,0.0
2017-03-25,W/L,"100,TQ	*12864	",SL	W/L,0,0,29,0,0.0,0,0.0
2017-03-25,W/L,0,"48,TQ	*12864	",SL	W/L,0,0,15,0.0,0,0.0
2017-03-24,W/L,0,"81,TQ	*12864	",SL	W/L,0,0,41,0.0,0,0.0
2017-03-25,W/L,0,"15,TQ	*12864	",3A	W/L,0,0,0,3.0,0,0.0
2017-03-25,W/L,0,"70,TQ	*12864	",SL	W/L,0,0,25,0.0,0,0.0
2017-03-25,W/L,0,"49,TQ	*12864	",SL	W/L,0,0,16,0.0,0,0.0
2017-03-26,W/L,0,"35,TQ	*12864	",3A	W/L,0,0,14,0.0,0,0.0
2017-03-27,W/L,0,"30,TQ	*12864	",SL	S6,0,",",40,0.0,0,0.0
2017-03-26,W/L,0,"36,TQ	*12864	",SL	W/L,0,0,14,0.0,0,0.0
2017-03-26,W/L,0,"39,TQ	*12864	",SL	W/L,0,0,17,0.0,0,0.0
2017-03-27,W/L,0,"33,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-26,W/L,0,"27,TQ	*12864	",3A	W/L,0,0,0,9.0,0,0.0
2017-03-27,W/L,0,0,"1,TQ	*12864	",3A	W/L,0,0,0.0,1,0.0
2017-03-28,W/L,0,"81,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-28,W/L,0,"28,TQ	*12864	",SL	W/L,0,0,18,0.0,0,0.0
2017-03-28,W/L,0,"21,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-03-28,W/L,0,"18,TQ	*12864	",SL	W/L,0,0,13,0.0,0,0.0
2017-07-08,TQWL,14	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-07,TQWL,21	12864	3A	TQWL,0,11,0,0,0,0.0,0,0.0
2017-07-07,TQWL,17	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-11,TQWL,19	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-13,TQWL,39	12864	SL	TQWL,0,7,0,0,0,0.0,0,0.0
2017-07-13,TQWL,13	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-13,TQWL,3	12864	SL	CNF,S4,6,0,0,0,0.0,0,0.0
2017-07-13,TQWL,7	12864	SL	CNF,S4,19,0,0,0,0.0,0,0.0
2017-07-13,TQWL,67	12864	SL	TQWL,0,32,0,0,0,0.0,0,0.0
2017-07-13,TQWL,6	12864	SL	CNF,S4,16,0,0,0,0.0,0,0.0
2017-07-14,TQWL,12	12864	3A	TQWL,0,6,0,0,0,0.0,0,0.0
2017-07-14,TQWL,107	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-14,TQWL,26	12864	SL	CNF,S13,28,0,0,0,0.0,0,0.0
2017-07-14,TQWL,53	12864	SL	TQWL,0,14,0,0,0,0.0,0,0.0
2017-07-14,TQWL,2	12864	SL	CNF,S13,11,0,0,0,0.0,0,0.0
2017-07-17,TQWL,34	12864	SL	CNF,S10,17,0,0,0,0.0,0,0.0
2017-07-17,TQWL,2	12864	SL	CNF,S4,49,0,0,0,0.0,0,0.0
2017-07-17,TQWL,1	12864	3A	TQWL,0,1,0,0,0,0.0,0,0.0
2017-07-17,TQWL,46	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-17,TQWL,33	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-18,TQWL,1	12864	3A	CNF,B2,2,0,0,0,0.0,0,0.0
2017-07-18,TQWL,13	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-17,TQWL,26	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-18,TQWL,10	12864	SL	TQWL,0,5,0,0,0,0.0,0,0.0
2017-07-18,TQWL,5	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2017-07-18,TQWL,34	12864	SL	TQWL,0,15,0,0,0,0.0,0,0.0
2017-07-19,TQWL,5	12864	3A	CNF,B2,14,0,0,0,0.0,0,0.0
2017-07-19,TQWL,11	12864	3A	TQWL,0,1,0,0,0,0.0,0,0.0
2017-07-19,TQWL,17	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2017-07-19,TQWL,41	12864	SL	TQWL,0,11,0,0,0,0.0,0,0.0
2017-07-19,TQWL,11	12864	SL	CNF,S4,21,0,0,0,0.0,0,0.0
2017-07-20,TQWL,8	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-20,TQWL,38	12864	SL	TQWL,0,7,0,0,0,0.0,0,0.0
2017-07-20,TQWL,54	12864	SL	CNF,S2,9,0,0,0,0.0,0,0.0
2017-07-20,TQWL,3	12864	SL	CNF,S6,2,0,0,0,0.0,0,0.0
2017-07-21,TQWL,4	12864	SL	CNF,S11,16,0,0,0,0.0,0,0.0
2017-07-21,TQWL,14	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-21,TQWL,9	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-21,TQWL,74	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-21,TQWL,21	12864	SL	TQWL,0,11,0,0,0,0.0,0,0.0
2017-07-21,TQWL,1	12864	3A	CNF,B3,9,0,0,0,0.0,0,0.0
2017-07-22,TQWL,8	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-21,TQWL,49	12864	SL	TQWL,0,23,0,0,0,0.0,0,0.0
2017-07-21,TQWL,6	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-20,TQWL,7	12864	3A	CNF,B2,6,0,0,0,0.0,0,0.0
2017-07-21,TQWL,29	12864	3A	TQWL,0,10,0,0,0,0.0,0,0.0
2017-07-21,TQWL,47	12864	SL	TQWL,0,21,0,0,0,0.0,0,0.0
2017-07-22,TQWL,5	12864	2A	TQWL,0,1,0,0,0,0.0,0,0.0
2017-07-22,TQWL,5	12864	3A	TQWL,0,3,0,0,0,0.0,0,0.0
2017-07-22,TQWL,11	12864	SL	CNF,S10,43,0,0,0,0.0,0,0.0
2017-07-22,TQWL,4	12864	3A	CNF,B1,51,0,0,0,0.0,0,0.0
2017-07-21,TQWL,89	12864	SL	TQWL,0,44,0,0,0,0.0,0,0.0
2017-07-21,TQWL,30	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-21,TQWL,37	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-22,TQWL,2	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
